Date_target,Actual_Return,Position,Strategy_Return,Strategy_NAV,BuyHold_NAV
2023-05-31,-0.027171575846606393,1.0,-0.027171575846606393,0.9731942505714851,0.9731942505714851
2023-06-01,0.03117638701506476,1.0,0.03117638701506476,1.0040128411406348,1.0040128411406348
2023-06-02,0.025257890132107705,1.0,0.025257890132107705,1.029695061179356,1.029695061179356
2023-06-05,-0.0018724103815936021,1.0,-0.0018724103815936021,1.0277688533454619,1.0277688533454619
2023-06-06,-0.0037552518600890913,1.0,-0.0037552518600890913,1.0239165601398663,1.0239165601398663
2023-06-07,0.014319282314944294,1.0,0.014319282314944294,1.0386837861464766,1.0386837861464766
2023-06-08,-0.01950596319280785,1.0,-0.01950596319280785,1.018619580443302,1.018619580443302
2023-06-09,-0.00838676933991773,1.0,-0.00838676933991773,1.010112376819107,1.010112376819107
2023-06-12,-0.04368639103365808,1.0,-0.04368639103365808,0.9669342281890699,0.9669342281890699
2023-06-13,0.03105328278806812,1.0,0.03105328278806812,0.9974317841192375,0.9974317841192375
2023-06-14,-0.005001180957882786,1.0,-0.005001180957882786,0.9924559002927519,0.9924559002927519
2023-06-15,0.025232862120753194,1.0,0.025232862120753194,1.0178170244613944,1.0178170244613944
2023-06-16,0.014715335024382634,1.0,0.014715335024382634,1.0329052851069869,1.0329052851069869
2023-08-03,0.1280384940463054,1.0,0.1280384940463054,1.1739967943071734,1.1739967943071734
2023-08-04,0.008847829101217144,1.0,0.008847829101217144,1.184430205765263,1.184430205765263
2023-08-07,0.00040645999032376225,1.0,0.00040645999032376225,1.1849117271081882,1.1849117271081882
2023-08-08,0.0032458490524185546,1.0,0.0032458490524185546,1.1887640203137837,1.1887640203137837
2023-08-09,0.013944995931908974,1.0,0.013944995931908974,1.205457454154288,1.205457454154288
2023-08-10,-0.012056429407605004,0.0,-0.0,1.205457454154288,1.1910112015555636
2023-08-11,0.0006736686382865583,0.0,0.0,1.205457454154288,1.1918138187685676
2023-08-14,-0.005943586977752165,0.0,-0.0,1.205457454154288,1.1847511791731484
2023-08-15,-0.01625378689757854,0.0,-0.0,1.205457454154288,1.1656501386180176
2023-08-16,-0.017362752340797996,0.0,-0.0,1.205457454154288,1.145585932914843
2023-08-17,0.008510697821235626,0.0,0.0,1.205457454154288,1.1553772750949676
2023-08-18,0.011190246419903169,0.0,0.0,1.205457454154288,1.1683788412027227
2023-08-21,-0.002889168694806413,0.0,-0.0,1.205457454154288,1.1650080693400526
2023-08-22,-0.004141978177517621,1.0,-0.004141978177517621,1.2004748018273799,1.1601926109864136
2023-08-23,-0.012809952010608331,1.0,-0.012809952010608331,1.185194853872227,1.1454253849798035
2023-08-24,0.0007004700189953696,1.0,0.0007004700189953696,1.1860253381647492,1.1462280021928077
2023-08-25,0.014458659800547261,1.0,0.014458659800547261,1.2032982456793753,1.162921313571119
2023-08-28,-0.0005521646690655364,1.0,-0.0005521646690655364,1.2026340103022926,1.1622793667553473
2023-08-29,0.012488956833895738,1.0,0.012488956833895738,1.2177478360561187,1.176886044826918
2023-08-30,0.0046265419240497365,1.0,0.0046265419240497365,1.223394850474222,1.182343572458522
2023-08-31,0.0188278004475025,1.0,0.0188278004475025,1.2466468900954928,1.204815384876323
2023-09-01,0.02447813573510389,1.0,0.02447813573510389,1.2775390304084526,1.2346709327596224
2023-10-04,-0.01744194605883999,1.0,-0.01744194605883999,1.2554494660541329,1.213322588500518
2023-10-05,-0.02139403079149734,1.0,-0.02139403079149734,1.2288756159768859,1.1876404296928935
2023-10-06,0.002295050573214618,1.0,0.002295050573214618,1.2316991865429936,1.190369254739792
2023-10-11,0.02015678586974237,1.0,0.02015678586974237,1.2567781902365232,1.2146067270564476
2023-10-12,-0.0033092889564296495,1.0,-0.0033092889564296495,1.2526260222021375,1.2105938859158127
2023-10-13,0.04624876757990632,1.0,0.04624876757990632,1.3119189766646029,1.2678972525055914
2023-10-16,-0.0076248747174708295,1.0,-0.0076248747174708295,1.3019537987248992,1.2582664582605063
2023-10-17,0.0052166751771825426,1.0,0.0052166751771825426,1.3087634151240661,1.2648475765130003
2023-10-18,0.013111550543380405,1.0,0.013111550543380405,1.3260363226386924,1.2815408878913115
2023-10-19,0.02278459145754226,1.0,0.02278459145754226,1.3565963452631107,1.311075462366725
2023-10-20,-0.012070640132825968,1.0,-0.012070640132825968,1.3403197908141085,1.2953450712120709
2023-10-23,-0.022684068089564084,1.0,-0.022684068089564084,1.310258134793671,1.266292140541776
2023-10-24,-0.025158547932485016,1.0,-0.025158547932485016,1.2777051526097793,1.2348314806946614
2023-10-25,0.019693007674920365,1.0,0.019693007674920365,1.3031164007059626,1.259390048881396
2023-10-26,-0.02021310800658612,1.0,-0.02021310800658612,1.2770407905185839,1.2341894114166965
2023-10-27,0.018937779759304663,1.0,0.018937779759304663,1.3014555588350307,1.2577849369175806
2023-10-30,-0.02992254203180154,1.0,-0.02992254203180154,1.2630895667458213,1.2207063239660159
2023-10-31,-0.013636358927050672,1.0,-0.013636358927050672,1.245982528004297,1.2041733155983578
2023-11-01,-0.003605487635762514,1.0,-0.003605487635762514,1.2414982422813698,1.199839501049837
2023-11-02,0.018949752785645084,1.0,0.018949752785645084,1.2652486485066214,1.2227929572727565
2023-11-03,-0.0176128745766275,1.0,-0.0176128745766275,1.2431590841523017,1.2014446130136525
2023-11-06,0.0008013513667661236,1.0,0.0008013513667661236,1.2441556906461508,1.2024077781616962
2023-11-07,-0.04240292328881122,1.0,-0.04240292328881122,1.1925027101612617,1.1524880245752223
2023-11-08,-0.022678633032617218,1.0,-0.022678633032617218,1.1657627378826878,1.1266453178325582
2023-11-09,0.0008544226887040801,1.0,0.0008544226887040801,1.1667592176624246,1.1276083605184088
2023-11-14,0.03414354886923729,1.0,0.03414354886923729,1.2072844182265463,1.166773729238907
2023-11-15,-0.0187467284855328,1.0,-0.0187467284855328,1.184862609469573,1.145104289109724
2023-11-16,-0.047214354654269194,1.0,-0.047214354654269194,1.1302201896454738,1.0922954074656985
2023-11-17,0.03890976258005652,1.0,0.03890976258005652,1.1750635537311962,1.1356340427996785
2023-11-20,0.021671634851022643,1.0,0.021671634851022643,1.2008070462300333,1.160513706856492
2023-11-21,0.003176081170630913,1.0,0.003176081170630913,1.2046269698617653,1.164205452127048
2023-11-22,-0.012765515002879542,1.0,-0.012765515002879542,1.1893470219066125,1.149438226120438
2023-12-26,-0.01974399955280629,1.0,-0.01974399955280629,1.1660948555712292,1.126966291240444
2023-12-27,-0.018544352897414122,1.0,-0.018544352897414122,1.1446696533081047,1.1062600162593046
2023-12-28,-0.025570796365095832,1.0,-0.025570796365095832,1.1157705992687306,1.0783306762098996
2023-12-29,-0.007920519208180475,1.0,-0.007920519208180475,1.1069680233100905,1.0698234725857045
2024-01-02,-0.013291313245864694,1.0,-0.013291313245864694,1.0923523107320203,1.0556981933948661
2024-01-03,0.03613420606279638,1.0,0.03613420606279638,1.1325453936076009,1.0945425887074787
2024-01-04,-0.009133869287912003,1.0,-0.009133869287912003,1.1222479712652433,1.0845906985923146
2024-01-05,0.02137708198407873,1.0,0.02137708198407873,1.1464966173803632,1.1080256761581593
2024-01-08,-0.03884409556923109,1.0,-0.03884409556923109,1.1028158552757046,1.0658106314450695
2024-01-09,0.014799550438628694,1.0,0.014799550438628694,1.119258405211921,1.0817014480725695
2024-01-10,-0.012392870067949613,1.0,-0.012392870067949613,1.105473176926373,1.0683787860947354
2024-01-11,0.01624361733911579,1.0,0.01624361733911579,1.1235766954476336,1.0858748371482438
2024-01-12,0.005454353054606214,1.0,0.005454353054606214,1.129721823041493,1.09181376366058
2024-02-14,0.05059481842766677,1.0,0.05059481842766677,1.1883505421268754,1.148475183434587
2024-02-15,0.01786865592877021,1.0,0.01786865592877021,1.2097756176758876,1.1691813359535335
2024-02-16,0.00779501142506072,1.0,0.00779501142506072,1.2192426824398355,1.1783307313178863
2024-03-20,0.05098669976946427,1.0,0.05098669976946427,1.2830199226252281,1.239967912456186
2024-03-21,-0.005581896832704567,1.0,-0.005581896832704567,1.2758781885375199,1.233065820795806
2024-03-22,-0.0018240967878449877,1.0,-0.0018240967878449877,1.273552984575393,1.2308186395540262
2024-03-25,0.013986265466977597,1.0,0.013986265466977597,1.2914903808953269,1.2481541426724951
2024-03-26,-0.006062594660150216,1.0,-0.006062594660150216,1.2836842847164234,1.2406099817341505
2024-03-27,0.002842394889994873,0.0,0.0,1.2836842847164234,1.2441413015318603
2024-03-28,0.015617331980804382,0.0,0.0,1.2836842847164234,1.2637239858921094
2024-04-01,0.011868760574354039,0.0,0.0,1.2836842847164234,1.2788121853066055
2024-04-02,0.013960126414517587,0.0,0.0,1.2836842847164234,1.2967897577030392
2024-04-03,0.005677614386043164,-1.0,-0.005677614386043164,1.2764166712306204,1.304173370706344
2024-04-04,0.01247565916713096,-1.0,-0.01247565916713096,1.260591452160079,1.3205457086767698
2024-04-05,0.0015789750563960673,-1.0,-0.0015789750563960673,1.258602580303553,1.3226324644457035
2024-04-08,-0.0024301904972476177,-1.0,0.0024301904972476177,1.2616649438903134,1.3194221180558798
2024-04-09,-0.01285595217233564,-1.0,0.01285595217233564,1.2779895574544744,1.302568258742529
2024-04-10,0.011516848985476157,-1.0,-0.011516848985476157,1.263355575149643,1.3176564581570251
2024-04-11,-0.006599795260321502,0.0,-0.0,1.263355575149643,1.3089888290599836
2024-04-12,-0.0002453307865668805,0.0,-0.0,1.263355575149643,1.3086677331899046
2024-04-15,0.0014708024021412203,0.0,0.0,1.263355575149643,1.310593941023799
2024-04-16,-0.00392686341194556,0.0,-0.0,1.263355575149643,1.305457509262274
2024-04-17,-0.030206965750945645,-1.0,0.030206965750945645,1.3020999426151463,1.2666132364118545
2024-04-18,-0.0016488668939575347,0.0,-0.0,1.3020999426151463,1.2645264806429208
2024-04-19,0.0008881520097101191,0.0,0.0,1.3020999426151463,1.265650071263811
2024-04-22,-0.0008881520097101288,0.0,-0.0,1.3020999426151463,1.2645264806429208
2024-04-23,0.015117503343163788,1.0,0.015117503343163788,1.3219339857211396,1.2837881915952842
2024-04-24,-0.0042601738587208825,1.0,-0.0042601738587208825,1.3163142960391023,1.2783306639636802
2024-04-25,0.009995123722986861,1.0,0.009995123722986861,1.3295369914430981,1.2911718045985892
2024-04-26,-0.0006218125076125912,1.0,-0.0006218125076125912,1.328710525692485,1.290369187385585
2024-04-29,-0.011132761087201501,1.0,-0.011132761087201501,1.3140003432585485,1.2760834827219003
2024-04-30,-0.0141882639306748,1.0,-0.0141882639306748,1.2954885949131485,1.2581059103254664
2024-05-01,-0.03175689048529639,1.0,-0.03175689048529639,1.2549942951524864,1.2187801161321214
2024-05-02,0.0,1.0,0.0,1.2549942951524864,1.2187801161321214
2024-05-03,-0.010591957420973446,1.0,-0.010591957420973446,1.2417715997484908,1.2059389754972127
2024-05-06,0.007029757783726227,1.0,0.007029757783726227,1.250531707961695,1.2144463015836007
2024-05-07,-0.0021170113520887217,1.0,-0.0021170113520887217,1.2478871184405085,1.2118780244717418
2024-05-08,0.008047014043655872,1.0,0.008047014043655872,1.2579693953133373,1.2216693666518665
2024-05-09,0.005372430403400711,1.0,0.005372430403400711,1.2647459352846824,1.2282503624421675
2024-05-10,-0.016071925368196245,1.0,-0.016071925368196245,1.2445815076399942,1.2086678005441112
2024-05-13,0.010962193906755544,1.0,0.010962193906755544,1.2582999059530011,1.2219903400597523
2024-05-14,-0.012158180575230207,1.0,-0.012158180575230207,1.2430938945090844,1.2072231140531422
2024-05-15,0.008868920205058686,1.0,0.008868920205058686,1.2541678294018734,1.2179774989191174
2024-05-16,0.004864306617097663,1.0,0.004864306617097663,1.260283348093891,1.2239165478936467
2024-05-17,0.009398335918171338,1.0,0.009398335918171338,1.2721837487372933,1.2354735499726262
2024-05-20,-0.0031229414661702254,1.0,-0.0031229414661702254,1.2682169905564824,1.2316212567670306
2024-05-21,-0.007456371371994017,1.0,-0.007456371371994017,1.2587958610639502,1.2224719838648708
2024-05-22,-0.017083125640254306,1.0,-0.017083125640254306,1.237474330928016,1.2017657088837315
2024-05-23,-0.005625594787959232,1.0,-0.005625594787959232,1.2305323464853855,1.1950240426961982
2024-05-24,0.01201618668264031,1.0,0.01201618668264031,1.2454078472896384,1.2094702952949226
2024-05-28,0.03019646663723591,1.0,0.03019646663723591,1.2835883203707155,1.2465490307086802
2024-05-29,-0.014135020319737542,1.0,-0.014135020319737542,1.2655724010352958,1.2290529796551717
2024-05-30,-0.013675438975928015,1.0,-0.013675438975928015,1.248382947450489,1.2123595458146674
2024-05-31,-0.009444687322324561,1.0,-0.009444687322324561,1.236647865177403,1.2009630916707275
2024-06-03,-0.04078298326298724,1.0,-0.04078298326298724,1.1872282649341894,1.152969545918148
2024-06-04,-0.010355613150529097,1.0,-0.010355613150529097,1.1749972275501543,1.1410914479690897
2024-06-05,0.011190536078020008,1.0,0.011190536078020008,1.18821992295415,1.1539325886039986
2024-06-06,0.018877622004538838,1.0,0.018877622004538838,1.2108637478506776,1.1759230021410674
2024-06-07,-0.0032814562555495684,1.0,-0.0032814562555495684,1.2068968635688977,1.172070586473279
2024-06-10,0.0328693721488532,1.0,0.0328693721488532,1.2472259710602123,1.2112359551937775
2024-06-11,0.0006624237024835077,1.0,0.0006624237024835077,1.2480524368108254,1.2120385724067817
2024-06-12,0.0062050658352542825,1.0,0.0062050658352542825,1.2558207609031002,1.2195827333451263
2024-06-13,-0.0031637976724215554,1.0,-0.0031637976724215554,1.25185387662132,1.2157303176773377
